,product_name,reviews,rating
2795,Three Finger Jack Cabernet Sauvignon 2019,Very dark in color… which promised a full palate that it delivered on.  Wonderful nose.  Hints of chocolate.  I might stock up on several bottles of this at 15/bottle. ,4.0
2796,Three Finger Jack Cabernet Sauvignon 2019,"Good Rich aroma and flavor. Oak and Cherry on the Aroma. Smooth,  mild to no tannins  .  Very good to drink by itself.  Had this with a grilled Ribye. Very delicious ",4.0
2797,Three Finger Jack Cabernet Sauvignon 2019,Chocolate Cherry and oak.  Nice velvety tannins.,4.2
2798,Three Finger Jack Cabernet Sauvignon 2019,"Good Cabernet, with aftertaste of dark berries,  moderate acid, not too high tannins, quite enjoyable, specifically if aerated and cooled",3.5
2799,Three Finger Jack Cabernet Sauvignon 2019,"Easily a 4.5 wine. Very nice mouth feel. Plum, blackberry, dark fruit, cherry. Excellent value for its price point. Gonna buy more for sure!",4.5
2800,Three Valleys 2019,"A big and zesty red with cherry, orange blossom, and raspberry notes on the nose followed by more red fruit, pepper, and baking spices. 
",4.5
2801,Three Valleys 2019,"Pepper, Vanilla, and strawberry forward. Pretty bold wine. Great with pork or strong cheese. Definitely a great example of Sonoma wine. ",4.5
2802,Three Valleys 2019,"Really nice Zin blend! Big, dark, juicy red. Dark fruit rules, with great mid palate body and long deep finish. An excellent offering from Ridge. ",4.2
2803,Three Valleys 2019,"Very nice wine. 2019 vintage. Vanilla, plum, blackberry. Had a spice to it. Good tannin, medium acidity. Medium to long finish. ",4.5
2804,Three Valleys 2019,"These people can’t make bad or mediocre wine. Full bodied, nicely dry and tannic, but balanced. Dark, brambly, and still refreshing. ",4.2
2805,Three Valleys 2019,"A berry extravaganza - Strawberry, raspberry. Medium mouthfeel and perfectly balanced. Acid levels low, makes for easy drinking and dangerous at 14.5% abv.

@ trento",4.3
2806,Three Valleys 2019,"Aromas of licorice, leather, and a hint of vanilla, flavors of black currant, black cherry, licorice, and leather, medium finish, medium bodied. Great wine!",4.2
2807,Three Valleys 2019,"Superb wine, like everything I’ve tested from this winery. Deep blackberry and plum, nicely balanced and full-bodies, sophisticated tannins. With bison steak. ",4.4
2808,Three Valleys 2019,"Tastes like a beefier version of a good Pinot Noir…. Lots of flavors, fruity and herbal…. Great! blackberry earthy strawberry savory cola dried herbs @",4.4
2809,Three Valleys 2019,"Absolutely solid. Clean and simple flavor profile. Surprisingly light drinking given the varietals included. Paired with halibut, lamb cheeks and clams. ",4.5
2810,Three Valleys 2019,"(4.6)Great Sonoma Zinfandel blend🍷 medium full body,cherry, black cherry, high alcohol, red pepper flakes, herbs, oak! Ridge always makes great quality wine 🍷 ",4.5
2811,Three Valleys 2019,Velvet red berry upfront. Nice medium acidity on the back. It’s a great summer red- all the notes you want from a big red but toned down enough to be refreshing.,4.4
2812,Three Valleys 2019,"Full bodied, with medium to strong supple tannins. Extremely well made Ridge Zin blend. Hints of oak and vanilla, cherry, and blackberry. Found at Costco for $20.00 which is an absolute bargain. ",4.5
2813,Three Valleys 2019,"Medium purple. Big fruit on the nose - cherry and vanilla. More fruit on the palate, darker, with pepper. Elongated and complex finish. Exceptional value. ",4.5
2814,Three Valleys 2019,"Started really red fruit and acid driven, juicy, fresh,confectionary. Caught me by surprise. Bottle opened up over the night and became way more Zinny. 

Black pepper. Earthy. Leather. Still great acid. Black cherry, black berry. 

More dark fruit came through the palette.  

Sage was very prominent on the nose. ",4.5
2815,Three Valleys 2019,"Wonderful wine!

Nose has black fruits, blackberry, cassis, cherry. Licorice, vegetable. Wood notes are subtle vanilla, smoke. 

Acidity is m-h, heavy tannins but nice and round. 

Long finish. 

Excellent wine for its price!",4.5
2816,Three Valleys 2019,"On the nose fruit and spice, medium bodied, nice structured tannins and acidity, a mix of red fruit earth, floral and oaky vanilla notes, nice flavor complexity. Much more refined than a bursting fruity thick zin",4.5
2817,Three Valleys 2019,"Lovely Sanoma wine! 73% percent zin blend! Medium ruby red color. Nose has notes of blackberry, plum, and vanilla. Palate still rocking the blackberry and vanilla but I’m also picking up on chocolate, leather, coffee, and cedar. This wine is medium plus body, dry, amazing mouth watering tannins, and medium plus acidity! I really really enjoy this.",4.5
2818,Three Valleys 2019,"4.4 - Finally reached 1️⃣0️⃣0️⃣0️⃣ TNs, and it’s been a beautiful journey. Clean even ruby at 14.5%. Muted black fruit and tar nose. Med+body, beautifully balanced acidity and tannins, flavors explode across the mouth with  blackberry, cherry, black raspberry, red plum, hint of herb and vanilla in a spicy, lasting tail. ",4.5
2819,Three Valleys 2019,"Beautiful ruby, daybright, going to a light pink rim. Black cherry, plum, blackberry, slate, baking spice, and pepper on the nose. Definite evidence of oak. Palate confirms the nose. Medium plus body. Medium plus tannin. Strong medium acid. High complexity. Loooong finish. Delightful, but sneakily strong, so be careful!",4.5
2820,Three Valleys 2019,"3 hour decant. Dark ruby. Tons of legs. Cedar, sage, dark fruit, lavender, olives, leather, trace vanilla on nose. Full bodied, earthy, long dry finish of balanced acid and tannin along with etoh burn. Blueberry, blackberry, white pepper in palate. Complex, big, and elegant. Not a fruit bomb like a lot of zins. Take your time with this. 4.4, had with beef rendang. ",4.5
2821,Three Valleys 2019,"Fruit forward blend favoring blackberry notes with the lesser by volume contributions of petite sirah, carignane, etc balancing the 73% zinfandel and thus producing an even structure with a mellow tannic finish. This bottle was a fine companion to ragu al la Bolognese. ",4.2
2822,Three Valleys 2019,"❤️this vino. When you open it you can smell the barrel and a strong note of vanilla. We pick up notes of peaches. 
This is a full bodied juicy wine that is balanced and not sweet. The wine has a nice dry finish. I want to try this wine at a little bit of a cooler temperature.  ",4.5
2823,Three Valleys 2019,"Sept 18, 2022 - Piccola Strada BYOB. Rich, supple, and elegant. Delicious dark fruit and red fruit on the palate. Medium soft and low tannins. Good acidity. Exceptionally drinkable now with some Italian food. A great find.",4.5
2824,Three Valleys 2019,"Black fruit nose. Juicy and jammy. Plum, leather and a little smoke on the back end. This is definately not a big smokey. Jammy Zin. Its sort of a hybrid.  I love it. Paired perfect with a smoked prociutto and leak pizza. ",4.2
2825,Three Valleys 2019,"Oak, blackberry, dry but not overwhelming like some CA cabs. Strong fruit with a lingering hint of black pepper. Good. Worth the price. ",4.5
2826,Three Valleys 2019,"Fantastic! blackberry cherry vanilla plum raspberry dark fruit black cherry blueberry 

Great mouth feel. Perfect level of tannins. And this is the 2019! Could maybe shelve it for a few years and it's be even better, but it's ready now!",4.4
2827,Three Valleys 2019,Very acidic and tannic. Actually feel quite an antioxidant effect drinking this wine. Great red fruit flavor. Bright nice finish. A hint of Jam. Lighter body than a cab. Phenomenal value. High quality materials. ,4.4
2828,Three Valleys 2019,"This is really, really nice. The Zinfandel is there but not outrageously jammy like a lot of cali Zinfandels. Drank with filet mignon. Nice notes of plum, cherry, a little smoke. Medium plus acidity. ",4.5
2829,Three Valleys 2019,4.4* Very tasty! Juicy blackberries and way lighter body than I was expecting. A little bit of vanilla and lots of spice at the finish! The spices and herbs at the end really bring it all together. Sweet & Spicy 🌶,4.5
2830,Three Valleys 2019,Winner winner ! Chicken Dinner.   Bold and beautiful lol (couldn’t help myself). Oak flavor with plum and berries. medium body.  Smooth. I’m loving it for the price.  Blends are the way lately for me to be really wowed. ,4.5
2831,Three Valleys 2019,"Another great Ridge wine. Spoiled with the value and quality coming from Costco. Caramel, cedar, and popcorn on the nose. Black Cherry with some strawberry, cranberry, and slight amount of pepper. Spice and hay in the middle. Spot on tannins and balance. Such a versatile bottle. Great to pair across the board or stand on its own. Would not have a problem keeping a case around.",4.5
2832,Three Valleys 2019,"Medium ruby color with medium aromas of strawberry, cherry, blackberry, vanilla, cedar, with coffee as well on the palate. High acidity, smooth well integrated tannins, medium plus body, dry, and high alcohol (14.5%). Very well balanced, with a good finish, great complexity, and good intensity. ",4.5
2833,Three Valleys 2019,"Not quite enough Zinfandel to be labeled by the varietal, you can look at the label and get a sense for what this Italian style field blend is packing. This producer really does have a unique approach to Wine Making and my appreciation for what they do grows every time I have another taste of their wines. I got to tour the Lytton Springs property last summer and it was terrific. This is a youthful wine that could stand more age if you’re patient, but it’s drinks well enough now if you can’t wait. Cheers! 🍷",4.0
2834,Three Valleys 2019,"Blend of 73% Zinfandel, 13% Petite Sirah, 10% Carignane, 3% Mataro & 1% Alicante Bouschet. Deep Ruby with aromas of ref fruits, spice and floral scents. On the palate flavors of cherry and raspberry with pepper, spice and smoky oak. Well balanced, fine tannins, medium+ finish ending with fruit, smoke and spice. Will age. ",4.0
2835,Three Valleys 2019,Generous American Oak and a jammy dark fruit character greet the nostrils. Great acidity and a rich chest warming body.,4.2
2836,Three Valleys 2019,"I’m really enjoying this blend. Mild red fruit, succinct balance with a lingering smooth mouthfeel. ",4.5
2837,Three Valleys 2019,"A beautifully made wine, nuanced, elegant, flavourful.  It's been too long since I enjoyed one of their wines.",4.5
2838,Three Valleys 2019,"Bizzare that the nose is almost completely muted, but then on the palate this wine really brings it!!",4.5
2839,Three Valleys 2019,"Delicious. Very jammy from the Zinfandel, silky from the Petit Sirah. Strawberry jam, loam and a bit of spice.",4.5
2840,Three Valleys 2019,"4.25. What a great QPR. Cherry, baking spice, cinnamon, cedar, blueberry. Truly delicious. Drink now. ",4.5
2841,Three Valleys 2019,Dark fruit. Herbal component. Licorice on the finish. Such a wonderful wine for it's price. Oak. Paired wonderfully with a Davidoff Year of the Dog.,4.2
2842,Three Valleys 2019,"This wine is savory - all I get is bark, raspberry and vanilla - it’s nice but maybe better with food vs without. ",4.1
2843,Three Valleys 2019,"Fruit forward, mellow and you taste the Zin!  Easy drinker, nice and bright with some tannins and a slight peppery finish.  Overall, very good!",4.0
2844,Three Valleys 2019,Blackberry jam. Plum. Chocolate. A touch of allspice. I didn’t love the first couple of sips but it grew on me pretty quickly. ,4.0
2845,Three Valleys 2019,Great body. Rich and smooth.,4.5
2846,Three Valleys 2019,"Wonderful blend, very complex, black Cherry, oak, vanilla, finish of pepper and chocolate ",4.5
2847,Three Valleys 2019,"Excellent red, red fruit, persimmon, dades, fig, berries. Great with all kinds of meats, bbq, …",4.5
2848,Three Valleys 2019,Great wine! oak blackberry vanilla plum dark fruit leather chocolate,4.1
2849,Three Valleys 2019,2111 Lipper & Christoph. Even better this time. $30. Buy again (and again).,4.5
2850,Tinto 2019,Rich and flavourful blackberry chocolate. Absolutely lovely. Some oak but not overpowering. “Charnu” en vrai espagnol qu’il est,4.6
2851,Tinto 2019,"Really, really smooth for a Spanish wine. Some tannin and acid. Needs aging- still very young. But excellent taste. Cherries, raspberry, plum.",4.5
2852,Tinto 2019,"Tobacco and red fruit nose. Sour cherry, strong tannins, yet smooth.  Excellent.  Had at nueve restaurant in Bogota, Colombia.",4.5
2853,Tinto 2019,Paired with an Australian Nea York Wagyu. Absolute pleasure to encounter this wine at a delicious Spanish restaurant. Smooth yet complex and bold. ,4.5
2854,Tinto 2019,"Uhhhh!
Buy all you can get!!

Vanilla, oak, tobacco 
chocolate, leather, smoke, earthy
Blackberry, Plum, Black fruit

Fantastic!! ",4.7
2855,Tinto 2019,Same tasting note as last. More soft tsnnins as last. Same Great meal as in octobet. The grapes are tinto fino 93 cabernet 4 merlot 3 %,4.5
2856,Tinto 2019,"New vintage, drank a tad younger (too young?). The beautiful notes blackberry mixed with vanilla and a bit of smoke are still there. Veeery nice!",4.5
2857,Tinto 2019,"2019 95% tinto fino blended with cab sauv and merlot. A remarkably complex wine. Leather, blackberry, earthy dry red. Very much worth trying a bottle or two. ",4.5
2858,Tinto 2019,"Leather and tobacco right out of the gates on the nose, good balance of earthiness and red fruit throughout. 

Great excuse to have a few glasses on a Monday ",4.5
2859,Tinto 2019,"2 years ago I visited the winery in Spain and just as good here. Cherry, leather, chocolate, oak, earth, thyme. Bold and Beautiful. Complemented my paella 🥘. ",4.6
2860,Tinto 2019,"Still one of my favorites: full bodied, black truffles up front, then the fruit comes out: blueberry, black currant, forest floor. Full bodied, concentrated, excellent.",4.5
2861,Tinto 2019,"Outstanding red, complex but very balanced, with beautiful notes of oak, vanilla, blackberry chocolate and cherry. One of the best Spanish wines I've had in a while.",4.5
2862,Tinto 2019,"Usual blackberry, plum and oak, at 15% it’s full bodied and definitely needs some breathing for the 2019 vintage. Absolutely delicious as usual from this winery 🏅 ",4.5
2863,Tinto 2019,"93% tinto fino (Tempranillo clon), 4% Cab Sauvignon and 3% Merlot, Beautiful wine that needs a few more years to peak. Wait ~30 minutes if you open one now, or wait 5 years and it will reward you! ",4.6
2864,Tinto 2019,"Great wine. Intense dark ruby color. Superb aroma. Full body. With nice notes of black fruit, oak, tobacco and a touch of vanilla. Firm tannins with long finish. Amazing. ",4.5
2865,Tinto 2019,"Another great Ribera during our trip. Deep dak red; aromas odor black fruits,ink, wood, vanilla; hints of sweetness soften the acidity; pleasant tannins; very young and will develop for years",4.5
2866,Tinto 2019,"One of the most famous and sought-after red wines in Spain. Grown by Pago de Carraovejas, in Ribera del Duero area. Aged for almost 1 year in oak barrels carefully selected. Blend of Tempranillo, Cab Sauv, Merlot. 
Eye: red to grenat
Nose: potential nose with red forest fruits (blackberry), small red fruits (cherry, raspberry); with delicate touch of oak, vanilla, and finally leather and smoke
Mouth: powerful and intense balance between fruits and leather, nice finish with long lasting notes of vanilla ",4.5
2867,Tinto 2019,"Wow. One of my favorite producer. 
N: vanilla, chocolate and dark fruit. Jam and blueberry.  
 blackberry cherry plum black fruit blackcurrant black cherry vanilla oak leather. 
Aired for 3 hours. 
What a firecracker.  
So soft and juicy, full of berries. 
Just have to love this wine.  
I would have it again. For sure. 
",4.7
2868,Tinto 2019,"What a great wine ! Awesome Ribeira del Duero made by Tempranillo, CS and Merlot. Black fruits jam, chocolate, vanilla, robust body with nice sweetness, velvet tannins and nice spiced long after taste.",4.5
2869,Tinto 2019,"Excellent red (Merlot) wine from the Ribera del Duero. 
Tasted and drunk at a Michelin star restaurant 
Typical and smooth Ribera wine
Oak red and black fruits pepper and earth
Round tannins long finish 
91",4.8
2870,Tinto 2019,"Absolutely a great wine, although very young. Very intense in aroma and taste. 
You feel very juicy red berries together with black fruits. The aroma of berries is so intense that you expect to taste a sweet jam. Pepper spicy notes in the aftertaste are very soft and gentle. As well as oak tannins, which also come in the aftertaste, are very balanced and gentle. 
",4.5
2871,Tinto 2019,"Absolutely outstanding Ribera with a very unique character!

Nose hits instantly with vanilla and blueberry but develops quickly into butter and yogurt, followed by cinnamon, clove and fig. Nice note of leather on finish, good grippy tannins and balanced acidity.",4.5
2872,Tinto 2019,Love this one…a shame it doesn’t get to Brazil…celebrating our 14th anniversary …love u @[1|13835865|Ana Santoro],4.5
2873,Tinto 2019,"Tobacco, leather, black cherry, dense, some smoke and nice tannic base. Excellent with the tasting menu at Villa Oniria ",4.5
2874,Tinto 2019,"Great complex wine and fantastic value. Ruby red colour with blackberry, plum, oak, leather, vanilla, chocolate,  pepper",4.6
2875,Tinto 2019,"Consistently wonderful
never disappoints 
classic from RdD",4.8
2876,Tinto 2019,Waou! En magnum en plus un regal,4.5
2877,Tinto 2019,Amazing mix of flavors,4.5
2878,Tinto 2019,A beautiful wine. Very concentrated with a crisp dark fruit on the top. ,4.5
2879,Tinto 2019,"This is bloody magic. Get fully involved. Chocolate and blackberry, get in my face.",4.5
2880,Tinto 2019,"Very nice wine, great body, colour and flavor ",4.5
2881,Tinto 2019,Very pleasant and light in taste ,4.5
2882,Tinto 2019, oak blackberry vanilla chocolate leather,4.5
2883,Tinto 2019,"Vanilla, chocolate, leather, plum, pepper, raspberry and jam.",4.5
2884,Tinto 2019,oak vanilla blackberry chocolate cherry leather plum tobacco,4.6
2885,Tinto 2019,"As always, perfect!",4.5
2886,Tinto 2019,Great red fruit with amazing after taste - just love it ,4.5
2887,Tinto 2019,"rated it before, and the rating is still valid",4.5
2888,Tinto 2019,"Tons of dark fruit, vanilla, oak",4.5
2889,Tinto 2019,"Pleasant complex big wine, mostly blackberries, leather, tobacco, hints of vanilla, nice mid plus lean acidity and bold tannin, long finish.",4.3
2890,Tinto 2019,Week rounded and balanced red with a strong note of Merlot. Tasty though strong,4.8
2891,Tinto 2019,"Every year’s consistency, on this 2019. Wood and chocolate. ",4.5
2892,Tinto 2019,This is a great Ribera. Elegant and perfectly balanced.,4.6
2893,Tinto 2019,Well deserved rating and for this quality price is almost a bargain. Really good.,4.5
2894,Tinto 2019,7 Portes BCN. Big juicy. blackberry cherry plum cedar anise licorice ,4.5
2895,Tinto 2019,Still a great wine. Still at casa Laura.  ,4.6
2896,Tinto 2019,Ribera del duero at its best ,4.5
2897,Tinto 2019,Continues to outperform.  Solid wine.  ,4.5
2898,Tinto 2019,oak ; vanilla ; blackberry ; leather,4.5
2899,Tinto 2019,"Intense and flavourful Ribera del Duero. Smooth oak, light(er) vanilla, heavy cherries and black fruits. Big but not to big 👌",4.2
2900,Tête de Cuvée Champagne N,All the best bits of Champagne without the price. Sweet nose of white peach and pear with toasty brioche. Dry citrus palate with soft bubbles. 4.2,4.0
2901,Tête de Cuvée Champagne N,"Apple and citrus, bright and light on the nose, a satisfying drop, without either the deep complexity or the price tag of the top houses.",4.0
2902,Tête de Cuvée Champagne N,"Extramly nice and very for cocktails or as aperitif. Dry, with pears and grape fruit and lots of small lasting bubbles. Great value for money. ",4.0
2903,Tête de Cuvée Champagne N,4.0🌟 Happy New Year 2️⃣0️⃣2️⃣1️⃣ my dear Vivino folks! 🥂🍾🎄🎉🎆,4.0
2904,Tête de Cuvée Champagne N,Yah~ It's A fine sparkling one. Price good. Taste good. What can I say more? Just don't have it with any sour or extreme spicy food. I got my tounge burnt.,4.0
2905,Tête de Cuvée Champagne N,Light yellow colour. Fine perlage. Marmite and old aged cheddar on yeasty brioche. Good caramel with butter and roasted almonds. Lime and acid to finish.,4.0
2906,Tête de Cuvée Champagne N,"light notes of quince and pear on the nose. Lemon zest and some honey on the palate balanced by refreshing, crispy acidity and underlying creaminess. yummy!",4.0
2907,Tête de Cuvée Champagne N,"Fantastic value. Polished and straightforward. High acidity, hint of residual sugar, dry. Fresh and juicy. Notes of apple, light minerality, hint of brioche. ",4.0
2908,Tête de Cuvée Champagne N,"At Soirée Blanches at Daikanyama.
Appearance, definitely you can recognize hint of color from the skin of PN and PM.
Great white wine after effervescence is out.",4.0
2909,Tête de Cuvée Champagne N,"I am generally not a champagne drinker, however, this one is brilliant. Sweet and fruity, not to dry. It actually tastes quite similar to a sparkling Sake",4.0
2910,Tête de Cuvée Champagne N,"Update March 31: wonderful champagne for Olivier's birthday in Aspen! So goooood

Very good value. Chalk, mineral, good acidity, long. 3.95, perfect for a sunset Beach with lighthouse
",4.0
2911,Tête de Cuvée Champagne N,"Incredible value. Tastes more expensive than it is. Crisp minerality, citrus notes and stone fruit flavours of peach and apricot. Touch of sweetness but perfectly balanced ",4.0
2912,Tête de Cuvée Champagne N,"Nice, reasonably priced champagne. Green apple and pear. Some cream and brioche. Not the most complex champagne you’ll ever have, but hits the right notes with vibrancy at a reasonable price point ",4.0
2913,Tête de Cuvée Champagne N,"Pale lemon color. Lemon, brioche, red apple, toast, pear, and almond milk nose. Dry. High acidity. Almond milk, brioche, apricot, pear, bruised red apple, and bread crust. 4.0⭐️

En magnum. ",4.0
2914,Tête de Cuvée Champagne N,"60% PN + 30% PM + 10% C. pale gold color. clear aroma of maderized gold apple, sweet pear, and rich yeast. lemon and apple in palate. beautiful acidity and plentiful bubbles. these characteristics continued more than 3 hrs. more than medium body. dry. not only presenting basic characteristics of Champagne well but also having intensity. considering its reasonable price, very satisfactory choice.",4.0
2915,Tête de Cuvée Champagne N,"YS: 3.9 apple citrus lemon 새초롬한 청사과같은 샴팡. 다소 직선적인 사과향에서부터 높은 산도가 느껴진다 ㅎㅎ 산도, 기포감 모두 좋아 식전주로 잘어울린다.
GN: 3.9 a good champagne with a refreshing taste of citrus and brioche with an underlying taste of ripe apple. Does not have much of a complex characteristic but is still enjoyable.

@주신의식탁",4.0
2916,Tête de Cuvée Champagne N,"A pretty good Champagne 🍾🍾
I tasted this bubble to pair with some taco at my terrace.
Champagne is very versatile and could be paired with taco.
Showing ripe yellow apple,pear, citrus, marzipan, and some almond.
Pretty solid backbone made me think Pinot Noir has more wight than Chardonnay.
YP91
2022.8.7",4.1
2917,Tête de Cuvée Champagne N,"3.7-3.8, light and applish. Golden in color, medium-to-weak perlage (note the low-quality stopper from Mytik). Serve it at 6-7C for the “best presentation.” Green apples, peach, orange rind, green gooseberry, yeast & bread dough, minerals— simple and predictable but all “in a good way.” Makes a delicious pairing with roasted pork served with boiled potatoes and steamed asparagus. Overall, a rather typical food champagne with little (if any) memory left.",4.0
2918,Tête de Cuvée Champagne N,"Very nice intense fizz which starts with a soft baked bread before settling into an apple and lemon zing. Definitely a longer finish than most and a sharp acidity to keep you on your toes the whole way through. Pretty dry with a tasteful subdued fruit profile, it is well adapted to a wide variety of occasions. ",4.0
2919,Tête de Cuvée Champagne N,"Straw hue... fine bubbles... good body... crab apple, toast, brioche and light honey on the nose... fine and smooth on the palate... flint finish... served in Hong Kong Airlines business class in November 2019",4.0
2920,Tête de Cuvée Champagne N,"Drank from a magnum in celebration! Pale lemon in color with a developing medium plus intensity nose. Lemon, brioche, toast, pear, green apple, almond, yeast. Dry, high acidity, medium bodied, medium alcohol and intensity on the body. Apricot, green apple, pear, lemon, baked apple, bread dough, toast. Very good quality of wine. Can drink now, suitable for further aging. ",4.0
2921,Tête de Cuvée Champagne N,"„Wonderfully stimulating golden yellow in the glass, with a fine perlage and refreshing notes of toasted bread and ripe apples on the nose. On the palate, lively, dry, with delicately fruity hints of ripe apples. Very voluminous and long-lasting with a fine perlage.“

„Wunderbar anregend goldgelb im Glas, mit einer feinen Perlage und erfrischenden Noten von getoastetem Brot und reifen Äpfeln in der Nase. Am Gaumen beschwingt trocken, mit feinfruchtigen Anklängen von reifen Äpfeln.“",4.0
2922,Tête de Cuvée Champagne N,"Rich and toasty. Sweet bread and citrus.
May be a candied carrot on the nose also.
60% PN. 30% PM and 10% Chardonnay is this.
Pale gold in colour, small but intense bubbles.
Palate ends almost apple after a general lemon or orange peel mid flavours. Solid performer.",4.0
2923,Tête de Cuvée Champagne N,"Light yellow-green color with light  aromas of stone fruit, lemon, and hint of toast on the nose. Nice flavors of red apple, pink grapefruit, and lemon on the palate. Big but soft & lively bubbles as well as vibrant & fruity acidity. Very very fresh and very good value Champagne. Easy drinking & excellent to pair with light-to-medium spicy Thai seafood dishes. ",4.0
2924,Tête de Cuvée Champagne N,"Cheap and cheerful! Can’t believe there’s a champagne at this price point. A big challenge for similarly priced low-budget New World sparkling wines. Extra plus in terms of my rating due to the price; admittedly, slightly better than decent when it comes to the flavor profile. Apple, lemon, and yeast. Simple and straightforward, in other words.",4.0
2925,Tête de Cuvée Champagne N,"Nicely ripe fruit here, apple, pear, meyer lemon, with some classic brioche and a nutty honey quality in the back.

Had to pry the cork out with a large channelock, which was quite the annoyance,  but it was worth it! Especially at the Costco price!",3.8
2926,Tête de Cuvée Champagne N,"Today is my birthday! And that calls for champagne. 🍾🥂🎂

And what a surprisingly good bottle it is! A light golden straw color with ample perlage and fresh aromas of apple and baked bread. 

A bright and lively champagne with apple, pear and toast notes. Tastes like a Chardonnay-based bubbly which is my preference. 12% ABV. 3.8🌟

",4.0
2927,Tête de Cuvée Champagne N,"Pale lemon green colour 
Medium (+) intensity aromas and flavours of lime, lemon, apple, peach, honey, brioche, almond

Dry, medium (+) body, medium (+) acidity, medium alcohol, medium (+) finish

Crisp and refreshing 

Very good wine ",4.0
2928,Tête de Cuvée Champagne N,"Apple, peach, almond, lemon, cream

Medium+ body, medium+ and refreshing acidity, medium+ fizzyness with long finish.

Great structure comes with good price. Proper to be everyday wine with no doubt.

3,9",4.0
2929,Tête de Cuvée Champagne N,"Toast and yeast, fresh and strong bubble, kind of nut on palate with impressive acidity!
Really cost effective one!!",3.9
2930,Tête de Cuvée Champagne N,"pale lemon with fine beads; acidic, light body and mild, yet pretty long; lemon, green apple, straw, yeast",4.0
2931,Tête de Cuvée Champagne N,"Pale straw color.  Yeast and virtues on the nose.  Brioche throughout, some citrus and apricot.  Good effervescence.",4.0
2932,Tête de Cuvée Champagne N,"Light yellow color
Well matured
Apple cider. Lemon. Brioche
Well structured and nice balance
Medium acidity
Long finish",4.0
2933,Tête de Cuvée Champagne N,"3.8 is about right. Pale lemon color, pear nose, green apple, brioche, light foam, tiny bubbles, dry toasty finish. ",4.0
2934,Tête de Cuvée Champagne N,A nice kick of lemon followed by a creamy mouthfeel and toasty bread. A very well priced Champagne considering the flavour.,4.0
2935,Tête de Cuvée Champagne N,As far as I remember it was straw color and unexpectedly have the complex and ageing notes. ,4.0
2936,Tête de Cuvée Champagne N,At Tyson Stelzer's Taste Champagne 2021 (covid delayed). Good value!,3.9
2937,Tête de Cuvée Champagne N,"Bubble Parade, Riga
Nutty and fizzy one with apple and lemon notes.",4.0
2938,Tête de Cuvée Champagne N,apple citrus lemon brioche toast ,4.0
2939,Tête de Cuvée Champagne N,"Very good champagne, especially for the price. Brioche, lemon, bruised apple.",4.0
2940,Tête de Cuvée Champagne N,"Rich, fresh, pear, clean.",4.0
2941,Tête de Cuvée Champagne N,"Fruity, dry, good value, all the necessities ",4.0
2942,Tête de Cuvée Champagne N,Good daily inexpensive Cham.,4.0
2943,Tête de Cuvée Champagne N,apple citrus brioche toast almond ,4.0
2944,Tête de Cuvée Champagne N,Apple lime pear ,4.0
2945,Tête de Cuvée Champagne N,"Cool one, in taste apple, brioche. Not very caracteristic but it's really good with salmon.",4.0
2946,Tête de Cuvée Champagne N,"Apple honey brioche
",4.0
2947,Tête de Cuvée Champagne N,"Brioche, chocolate, toast and super vibrant!
",4.0
2948,Tête de Cuvée Champagne N,Apple and citrus flavor with oaky finish ,4.0
2949,Tête de Cuvée Champagne N,"Nice, toast, brioche, citrus, apple, light bubbles.",4.0
2950,Ultra Malbec 2018,"Selamat Ramadan!

Saturday evening in Jakarta which happens to be the start of Ramadan.  We ate dinner outside and we were treated to a large variety of calls for prayer and we expect actual prayers.  Quite noisy evening!  

Dinner was Aussie Beef Ribs which we paired with this 🇦🇷 Malbec.  Deep maroon in the glass.  Tobacco, plum and vanilla on the nose.  Tobacco, earth, forest, blueberry, plum and vanilla on the palate.  Quite balanced.  4.1✨",4.0
2951,Ultra Malbec 2018,"Dark purple. Brooding heavy, roasted coffee nose. Chocolate, pepper, spices, leathery medium-big bodied with long after. Nice 😀👍🏼",4.0
2952,Ultra Malbec 2018,"Solid full bodied, blueberry blackcurrant vanilla cocoa. Highly recommended for a wine available in Fujairah, 🇦🇪 or anywhere else",4.0
2953,Ultra Malbec 2018,"Blackberry, chocolate, vanilla, blueberry, lovely palate with acidity and nice smooth tannins to finish, classy, excellent wine, 4.2",4.0
2954,Ultra Malbec 2018,"Dark ruby color. Earth, red fruits on the nose. Leather, oak dark red fruits berries on the palate with spice. Well ballanced tannins. Good",4.0
2955,Ultra Malbec 2018,"3.9
Nice Argentinian malbec by the fire last night. 
Steady in quality,  this vintage offered aromas of plum and vanilla with a pleasant palate. ",4.0
2956,Ultra Malbec 2018,"Oak, leather, plum, sour cherry. Chocolate. A bit smoky. Decent Malbec. A little too much on oak/leather side for my tastes. 87. ",4.0
2957,Ultra Malbec 2018,"Always enjoyable Vino, nice presence of Blueberries, dark chocolate my favorite. Medium bodied , nice tannins. This is such awesome Vino.",4.0
2958,Ultra Malbec 2018,"Full body, medium finish, medium to high acidity. Nice on the nose and on the palate where blueberries and blackberries dominate. 4.1/5 Salute! 🍷",4.0
2959,Ultra Malbec 2018,Always a great Malbec and super value. Loads of blueberry to plum and chocolate. Very smooth and complex. Vanilla and some smoke on the finish. ,4.0
2960,Ultra Malbec 2018,"Really good, whip of coffee and dark chocolate in the nose, dark plum. In the mouth, creamy and saulty licorice with dark cherry.",4.0
